HDR,FORECAST DAY AND DAY AHEAD DEMAND DATA
DANF,20211018,1,N,20211017224500,21020
DANF,20211018,2,N,20211017231500,20467
DANF,20211018,3,N,20211017234500,20290
DANF,20211018,4,N,20211018001500,20470
DANF,20211018,5,N,20211018004500,20314
DANF,20211018,6,N,20211018011500,19919
DANF,20211018,7,N,20211018014500,19594
DANF,20211018,8,N,20211018021500,19425
DANF,20211018,9,N,20211018024500,19360
DANF,20211018,10,N,20211018031500,19522
DANF,20211018,11,N,20211018034500,20110
DANF,20211018,12,N,20211018034500,21512
DANF,20211018,13,N,20211018034500,24371
DANF,20211018,14,N,20211018034500,27190
DANF,20211018,15,N,20211018034500,30493
DANF,20211018,16,N,20211018034500,32006
DANF,20211018,17,N,20211018034500,32997
DANF,20211018,18,N,20211018034500,33110
DANF,20211018,19,N,20211018034500,33517
DANF,20211018,20,N,20211018034500,33830
DANF,20211018,21,N,20211018034500,33722
DANF,20211018,22,N,20211018034500,33608
DANF,20211018,23,N,20211018034500,33823
DANF,20211018,24,N,20211018034500,33932
DANF,20211018,25,N,20211018034500,34140
DANF,20211018,26,N,20211018034500,33664
DANF,20211018,27,N,20211018034500,33389
DANF,20211018,28,N,20211018034500,33140
DANF,20211018,29,N,20211018034500,33315
DANF,20211018,30,N,20211018034500,33315
DANF,20211018,31,N,20211018034500,33294
DANF,20211018,32,N,20211018034500,33653
DANF,20211018,33,N,20211018034500,34307
DANF,20211018,34,N,20211018034500,35349
DANF,20211018,35,N,20211018034500,36299
DANF,20211018,36,N,20211018034500,36810
DANF,20211018,37,N,20211018034500,37084
DANF,20211018,38,N,20211018034500,37460
DANF,20211018,39,N,20211018034500,36734
DANF,20211018,40,N,20211018034500,35714
DANF,20211018,41,N,20211018034500,34434
DANF,20211018,42,N,20211018034500,32924
DANF,20211018,43,N,20211018034500,31246
DANF,20211018,44,N,20211018034500,29587
DANF,20211018,45,N,20211018034500,27679
DANF,20211018,46,N,20211018034500,25801
DANF,20211018,47,N,20211018034500,23878
DANF,20211018,48,N,20211018034500,22470
DANF,20211019,1,N,20211018034500,21620
DANF,20211019,2,N,20211018034500,21140
DANF,20211019,3,N,20211018034500,21151
DANF,20211019,4,N,20211018034500,21120
DANF,20211019,5,N,20211018034500,20883
DANF,20211019,6,N,20211018034500,20479
DANF,20211019,7,N,20211018034500,20184
DANF,20211019,8,N,20211018034500,19922
DANF,20211019,9,N,20211018034500,19940
DANF,20211019,10,N,20211018034500,20069
DAID,20211018,1,N,20211017224500,-25620
DAID,20211018,2,N,20211017231500,-25061
DAID,20211018,3,N,20211017234500,-24701
DAID,20211018,4,N,20211018001500,-24628
DAID,20211018,5,N,20211018004500,-24715
DAID,20211018,6,N,20211018011500,-24468
DAID,20211018,7,N,20211018014500,-24359
DAID,20211018,8,N,20211018021500,-24294
DAID,20211018,9,N,20211018024500,-24226
DAID,20211018,10,N,20211018031500,-24689
DAID,20211018,11,N,20211018034500,-25532
DAID,20211018,12,N,20211018034500,-27021
DAID,20211018,13,N,20211018034500,-29746
DAID,20211018,14,N,20211018034500,-32760
DAID,20211018,15,N,20211018034500,-35791
DAID,20211018,16,N,20211018034500,-37243
DAID,20211018,17,N,20211018034500,-38000
DAID,20211018,18,N,20211018034500,-38329
DAID,20211018,19,N,20211018034500,-38721
DAID,20211018,20,N,20211018034500,-38658
DAID,20211018,21,N,20211018034500,-38525
DAID,20211018,22,N,20211018034500,-38412
DAID,20211018,23,N,20211018034500,-38346
DAID,20211018,24,N,20211018034500,-38315
DAID,20211018,25,N,20211018034500,-38332
DAID,20211018,26,N,20211018034500,-38070
DAID,20211018,27,N,20211018034500,-37813
DAID,20211018,28,N,20211018034500,-37466
DAID,20211018,29,N,20211018034500,-37086
DAID,20211018,30,N,20211018034500,-37078
DAID,20211018,31,N,20211018034500,-37317
DAID,20211018,32,N,20211018034500,-37780
DAID,20211018,33,N,20211018034500,-38551
DAID,20211018,34,N,20211018034500,-39420
DAID,20211018,35,N,20211018034500,-40387
DAID,20211018,36,N,20211018034500,-40945
DAID,20211018,37,N,20211018034500,-41518
DAID,20211018,38,N,20211018034500,-41360
DAID,20211018,39,N,20211018034500,-40366
DAID,20211018,40,N,20211018034500,-39072
DAID,20211018,41,N,20211018034500,-37666
DAID,20211018,42,N,20211018034500,-35917
DAID,20211018,43,N,20211018034500,-34081
DAID,20211018,44,N,20211018034500,-32505
DAID,20211018,45,N,20211018034500,-30719
DAID,20211018,46,N,20211018034500,-29098
DAID,20211018,47,N,20211018034500,-27679
DAID,20211018,48,N,20211018034500,-26471
DAID,20211019,1,N,20211018034500,-25535
DAID,20211019,2,N,20211018034500,-24890
DAID,20211019,3,N,20211018034500,-24639
DAID,20211019,4,N,20211018034500,-24777
DAID,20211019,5,N,20211018034500,-24537
DAID,20211019,6,N,20211018034500,-24217
DAID,20211019,7,N,20211018034500,-24079
DAID,20211019,8,N,20211018034500,-23946
DAID,20211019,9,N,20211018034500,-23949
DAID,20211019,10,N,20211018034500,-24400
DAIG,20211018,1,N,20211017224500,23501
DAIG,20211018,2,N,20211017231500,23313
DAIG,20211018,3,N,20211017234500,23280
DAIG,20211018,4,N,20211018001500,23289
DAIG,20211018,5,N,20211018004500,23393
DAIG,20211018,6,N,20211018011500,23005
DAIG,20211018,7,N,20211018014500,23115
DAIG,20211018,8,N,20211018021500,23112
DAIG,20211018,9,N,20211018024500,22226
DAIG,20211018,10,N,20211018031500,22341
DAIG,20211018,11,N,20211018034500,22835
DAIG,20211018,12,N,20211018034500,24517
DAIG,20211018,13,N,20211018034500,27479
DAIG,20211018,14,N,20211018034500,29902
DAIG,20211018,15,N,20211018034500,34067
DAIG,20211018,16,N,20211018034500,34980
DAIG,20211018,17,N,20211018034500,36056
DAIG,20211018,18,N,20211018034500,36662
DAIG,20211018,19,N,20211018034500,36943
DAIG,20211018,20,N,20211018034500,37049
DAIG,20211018,21,N,20211018034500,36644
DAIG,20211018,22,N,20211018034500,36889
DAIG,20211018,23,N,20211018034500,37415
DAIG,20211018,24,N,20211018034500,37847
DAIG,20211018,25,N,20211018034500,38143
DAIG,20211018,26,N,20211018034500,38433
