HDR,FORECAST DAY AND DAY AHEAD MARGIN AND IMBALANCE DATA
DAI,20211018,26,N,20211018111500,2010
DAI,20211018,27,N,20211018114500,2351
DAI,20211018,28,N,20211018121500,1899
DAI,20211018,29,N,20211018124500,1717
DAI,20211018,30,N,20211018131500,1534
DAI,20211018,31,N,20211018134500,1411
DAI,20211018,32,N,20211018141500,1664
DAI,20211018,33,N,20211018144500,1917
DAI,20211018,34,N,20211018151500,1716
DAI,20211018,35,N,20211018154500,1743
DAI,20211018,36,N,20211018161500,1457
DAI,20211018,37,N,20211018164500,1155
DAI,20211018,38,N,20211018171500,789
DAI,20211018,39,N,20211018174500,352
DAI,20211018,40,N,20211018174500,713
DAI,20211018,41,N,20211018174500,840
DAI,20211018,42,N,20211018174500,373
DAI,20211018,43,N,20211018174500,823
DAI,20211018,44,N,20211018174500,1324
DAI,20211018,45,N,20211018174500,1277
DAI,20211018,46,N,20211018174500,804
DAI,20211018,47,N,20211018174500,980
DAI,20211018,48,N,20211018174500,1320
DAI,20211019,1,N,20211018174500,1543
DAI,20211019,2,N,20211018174500,1481
DAI,20211019,3,N,20211018174500,1277
DAI,20211019,4,N,20211018174500,1161
DAI,20211019,5,N,20211018174500,1078
DAI,20211019,6,N,20211018174500,1222
DAI,20211019,7,N,20211018174500,760
DAI,20211019,8,N,20211018174500,778
DAI,20211019,9,N,20211018174500,525
DAI,20211019,10,N,20211018174500,245
DAI,20211019,11,N,20211018174500,423
DAI,20211019,12,N,20211018174500,353
DAI,20211019,13,N,20211018174500,922
DAI,20211019,14,N,20211018174500,449
DAI,20211019,15,N,20211018174500,174
DAI,20211019,16,N,20211018174500,-821
DAI,20211019,17,N,20211018174500,-664
DAI,20211019,18,N,20211018174500,-453
DAI,20211019,19,N,20211018174500,-970
DAI,20211019,20,N,20211018174500,-396
DAI,20211019,21,N,20211018174500,-100
DAI,20211019,22,N,20211018174500,-5
DAI,20211019,23,N,20211018174500,-25
